visit_month,project,neighbourhood,apt_status,avg_tasks_per_visit,avg_visit_price,chore_count,total_amount
2026-03,Silver Towers,Hell's Kitchen Polygon,TRIAL,7.38,42.58,59,1719.77
2026-03,Silver Towers,Hell's Kitchen Polygon,WARM_LEAD,4.09,28.91,45,1297.79
2026-03,Southgate Towers,Miami Beach Polygon,CHURN,7.08,62.76,92,2346.37
2026-03,Southgate Towers,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,6.0,63.11,18,537.42
2026-03,Southgate Towers,Miami Beach Polygon,RECURRING_SUBSCRIPTION,5.67,79.59,68,2058.42
2026-03,Southgate Towers,Miami Beach Polygon,TRIAL,8.0,63.33,48,1362.66
2026-03,Southgate Towers,Miami Beach Polygon,WARM_LEAD,6.25,37.44,125,3579.29
2026-03,Stonehill,Chatham / West Orange Polygon,CHURN,5.0,58.56,25,791.57
2026-03,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,2.5,10.8,10,391.3
2026-03,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,6.8,86.98,102,3006.51
2026-03,Stonehill,Chatham / West Orange Polygon,WARM_LEAD,8.0,0.0,8,227.11
2026-03,The Addison,Brooklyn Heights Polygon,CHURN,6.75,52.15,27,805.48
2026-03,The Addison,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,2.0,29.17,6,214.5
2026-03,The Addison,Brooklyn Heights Polygon,TRIAL,8.0,0.0,16,454.22
2026-03,The Addison,Brooklyn Heights Polygon,WARM_LEAD,5.75,10.0,23,682.63
2026-03,The Bergen,Boerum Hill Polygon,CHURN,8.0,0.0,16,454.22
2026-03,The Bergen,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,8.0,118.0,8,227.11
2026-03,The Boulevard,Floating Miami,CHURN,5.86,82.22,41,1367.47
2026-03,The Boulevard,Floating Miami,ON_DEMAND_SUBSCRIPTION,4.0,68.83,24,734.37
2026-03,The Boulevard,Floating Miami,RECURRING_SUBSCRIPTION,6.65,94.96,113,3259.49
2026-03,The Boulevard,Floating Miami,TRIAL,6.5,2.62,26,752.83
2026-03,The Boulevard,Floating Miami,WARM_LEAD,6.33,126.26,19,578.37
2026-03,The Buchanan,Floating NY 1,CHURN,5.0,60.27,15,387.66
2026-03,The Buchanan,Floating NY 1,RECURRING_SUBSCRIPTION,5.37,91.92,145,3998.93
2026-03,The Buchanan,Floating NY 1,TRIAL,2.0,34.0,2,71.5
2026-03,The Buchanan,Floating NY 1,WARM_LEAD,5.0,90.0,5,112.45
2026-03,The Devan,Hoboken Polygon,CHURN,5.6,18.57,56,1648.66
2026-03,The Devan,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,6.5,106.69,26,735.28
2026-03,The Devan,Hoboken Polygon,RECURRING_SUBSCRIPTION,6.94,113.45,215,6213.22
2026-03,The Devan,Hoboken Polygon,TRIAL,3.0,20.33,9,331.5
2026-03,The Devan,Hoboken Polygon,WARM_LEAD,3.17,10.63,19,473.46
2026-03,The Dime,Williamsburg Polygon,CHURN,6.25,2.16,25,694.33
2026-03,The Dime,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,8.0,0.0,16,454.22
2026-03,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,7.2,115.17,72,2086.24
2026-03,The Dime,Williamsburg Polygon,TRIAL,5.0,66.0,5,147.55
2026-03,The Eddy,Harrison Polygon,CHURN,2.0,6.0,6,185.25
2026-03,The Eddy,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,4.0,48.0,4,83.2
2026-03,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,6.0,131.17,66,1922.57
2026-03,The Eddy,Harrison Polygon,TRIAL,7.5,28.53,30,875.68
2026-03,The Eddy,Harrison Polygon,WARM_LEAD,3.0,73.67,9,337.35
2026-03,The Enclave,Hoboken Polygon,CHURN,8.0,0.0,24,681.33
2026-03,The Enclave,Hoboken Polygon,FREEMIUM,2.0,26.0,4,154.7
2026-03,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,5.42,74.88,65,2167.23
2026-03,The Enclave,Hoboken Polygon,WARM_LEAD,8.0,0.0,8,227.11
2026-03,The Ivy,Chatham / West Orange Polygon,CHURN,7.64,88.81,84,2406.95
2026-03,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,8.0,97.0,24,681.33
2026-03,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,7.05,131.01,148,4371.51
2026-03,The Ivy,Chatham / West Orange Polygon,WARM_LEAD,8.0,170.0,8,227.11
2026-03,The Kestrel,Floating NY 2,CHURN,5.33,34.5,16,498.81
2026-03,The Kestrel,Floating NY 2,ON_DEMAND_SUBSCRIPTION,3.75,25.2,15,441.61
2026-03,The Kestrel,Floating NY 2,RECURRING_SUBSCRIPTION,8.0,61.6,40,1135.55
2026-03,The Kestrel,Floating NY 2,TRIAL,8.0,0.0,8,227.11
2026-03,The Landing,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,9.0,173.0,18,489.32
2026-03,The Landing,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,8.0,176.0,8,227.11
2026-03,The Landing,Brooklyn Heights Polygon,WARM_LEAD,6.67,54.8,20,560.82
2026-03,The Landon,Hell's Kitchen Polygon,CHURN,8.0,118.0,16,454.22
2026-03,The Landon,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,6.4,103.22,32,1005.68
2026-03,The Vitagraph,Floating NY 2,CHURN,8.0,88.0,32,908.44
2026-03,The Vitagraph,Floating NY 2,TRIAL,8.0,0.0,8,227.11
2026-03,Union Channel ,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,8.0,88.0,32,908.44
2026-03,Union Channel ,Boerum Hill Polygon,TRIAL,2.8,12.57,14,503.75
2026-03,Watermarc at Biscayne Bay,Edgeater Polygon,CHURN,8.0,118.0,8,227.11
2026-03,Watermarc at Biscayne Bay,Edgeater Polygon,RECURRING_SUBSCRIPTION,4.0,89.0,4,135.85
2026-03,Watermarc at Biscayne Bay,Edgeater Polygon,TRIAL,2.0,50.0,4,137.15
2026-03,Watermarc at Biscayne Bay,Edgeater Polygon,WARM_LEAD,4.45,49.94,49,1373.84
2026-03,Waters Edge,Harrison Polygon,CHURN,5.0,91.4,10,275.21
2026-03,Woodside Central,Floating NY 1,CHURN,8.0,0.0,8,227.11
2026-03,Woodside Central,Floating NY 1,FROZEN,3.5,0.0,14,479.05
2026-03,Woodside Central,Floating NY 1,ON_DEMAND_SUBSCRIPTION,6.71,69.3,47,1354.6
2026-03,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,4.63,73.57,37,1111.37
2026-03,Woodside Central,Floating NY 1,TRIAL,8.0,37.67,24,681.33
2026-03,Woodside Central,Floating NY 1,WARM_LEAD,4.0,5.67,12,370.11
2026-04,100 House,Hoboken Polygon,CHURN,8.0,2.0,40,1135.55
2026-04,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,7.0,45.0,14,450.71
2026-04,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,6.0,111.69,114,3336.97
2026-04,100 House,Hoboken Polygon,WARM_LEAD,5.6,116.86,28,818.48
2026-04,1800 Club,Edgeater Polygon,TRIAL,6.5,154.85,13,368.81
2026-04,1800 North Bayshore Drive,Edgeater Polygon,RECURRING_SUBSCRIPTION,2.0,0.0,2,13.0
2026-04,1800 North Bayshore Drive,Edgeater Polygon,TRIAL,3.67,62.45,11,305.76
2026-04,1800 North Bayshore Drive,Edgeater Polygon,WARM_LEAD,2.0,0.0,4,26.0
2026-04,1 Boerum PL,Floating NY 2,CHURN,3.75,12.1,30,1000.22
2026-04,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,5.0,117.0,10,271.7
2026-04,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,4.17,123.14,50,1547.13
2026-04,1 Boerum PL,Floating NY 2,TRIAL,10.0,202.0,10,285.61
2026-04,1 River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,8.0,138.0,16,454.22
2026-04,2000 Biscayne,Edgeater Polygon,CHURN,8.0,0.0,32,908.44
2026-04,2000 Biscayne,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,3.0,31.09,33,1043.77
2026-04,2000 Biscayne,Edgeater Polygon,RECURRING_SUBSCRIPTION,7.08,44.71,361,9727.51
2026-04,2000 Biscayne,Edgeater Polygon,TRIAL,5.27,48.54,58,1636.96
2026-04,2000 Biscayne,Edgeater Polygon,WARM_LEAD,4.5,98.56,18,582.01
2026-04,2001 Biscayne Boulevard,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,7.67,0.0,23,622.83
2026-04,20 Broad Street,Financial District Polygon,CHURN,7.71,26.62,131,3716.96
2026-04,20 Broad Street,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,3.62,39.18,94,2674.49
2026-04,20 Broad Street,Financial District Polygon,RECURRING_SUBSCRIPTION,3.91,56.38,219,6319.17
2026-04,20 Broad Street,Financial District Polygon,TRIAL,2.53,24.15,38,861.77
2026-04,20 Broad Street,Financial District Polygon,WARM_LEAD,6.0,24.45,54,1570.01
2026-04,22 Skyview Apartments,Edgeater Polygon,WARM_LEAD,2.0,0.0,2,13.0
2026-04,250 E Houston,Floating NY 2,CHURN,8.0,0.0,8,227.11
2026-04,250 E Houston,Floating NY 2,RECURRING_SUBSCRIPTION,8.15,104.38,106,2999.23
2026-04,250 E Houston,Floating NY 2,TRIAL,5.2,76.19,26,752.83
2026-04,300 Somerset,Harrison Polygon,CHURN,2.0,14.0,4,143.0
2026-04,300 Somerset,Harrison Polygon,FREEMIUM,3.0,44.0,3,83.2
2026-04,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2.4,36.92,12,375.05
2026-04,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,3.85,83.33,50,1281.54
2026-04,300 Somerset,Harrison Polygon,TRIAL,2.5,0.0,5,201.5
2026-04,300 Somerset,Harrison Polygon,WARM_LEAD,3.6,102.11,18,478.01
2026-04,330 Angelo Cifelli,Harrison Polygon,CHURN,7.56,45.29,68,1952.73
2026-04,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2.0,16.86,6,183.95
2026-04,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,3.17,64.89,76,2332.59
2026-04,330 Angelo Cifelli,Harrison Polygon,WARM_LEAD,2.0,34.0,4,143.0
2026-04,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5.31,63.31,85,2351.44
2026-04,345 Baldwin Avenue,Floating Jersey,CHURN,7.0,0.0,28,817.18
2026-04,345 Baldwin Avenue,Floating Jersey,RECURRING_SUBSCRIPTION,5.14,51.83,36,1101.88
2026-04,345 Baldwin Avenue,Floating Jersey,TRIAL,3.5,50.86,7,219.05
2026-04,345 Baldwin Avenue,Floating Jersey,WARM_LEAD,2.0,55.0,4,113.75
2026-04,416 Kent Avenue,Williamsburg Polygon,CHURN,8.0,0.0,16,454.22
2026-04,416 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,6.33,13.37,19,584.22
2026-04,416 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,7.92,103.71,95,2730.0
2026-04,416 Kent Avenue,Williamsburg Polygon,WARM_LEAD,6.0,97.0,6,170.95
2026-04,420 Kent Avenue,Williamsburg Polygon,CHURN,7.75,0.0,62,1789.97
2026-04,420 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,5.13,80.88,41,1187.42
2026-04,420 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,5.22,76.62,193,5247.45
2026-04,420 Kent Avenue,Williamsburg Polygon,TRIAL,4.5,55.56,18,570.31
2026-04,420 Kent Avenue,Williamsburg Polygon,WARM_LEAD,8.0,118.33,24,681.33
2026-04,535 W 43rd Street,Hell's Kitchen Polygon,CHURN,8.0,0.0,8,227.11
2026-04,535 W 43rd Street,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,6.3,142.44,63,1862.77
2026-04,535 W 43rd Street,Hell's Kitchen Polygon,TRIAL,5.5,10.91,11,304.46
2026-04,655 Union,Boerum Hill Polygon,CHURN,5.6,0.0,28,824.33
2026-04,655 Union,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,4.0,0.0,4,135.85
2026-04,655 Union,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,4.96,128.43,139,3892.72
2026-04,655 Union,Boerum Hill Polygon,WARM_LEAD,8.0,121.0,8,227.11
2026-04,655 Union,Williamsburg Polygon,CHURN,6.33,114.0,19,502.32
2026-04,66 Rockwell Place,Brooklyn Heights Polygon,CHURN,4.67,20.86,14,446.16
2026-04,66 Rockwell Place,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,8.0,113.0,8,227.11
2026-04,66 Rockwell Place,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,4.77,82.22,105,3022.5
2026-04,66 Rockwell Place,Brooklyn Heights Polygon,TRIAL,5.67,53.18,17,467.22
2026-04,66 Rockwell Place,Brooklyn Heights Polygon,WARM_LEAD,8.0,121.0,8,227.11
2026-04,Agnes,Floating Jersey,CHURN,8.0,0.0,8,227.11
2026-04,Agnes,Floating Jersey,ON_DEMAND_SUBSCRIPTION,4.0,50.05,20,510.77
2026-04,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,5.65,52.98,96,2745.86
2026-04,Agnes,Floating Jersey,TRIAL,3.0,53.0,3,124.15
2026-04,Agnes,Floating Jersey,WARM_LEAD,4.25,56.94,17,441.61
2026-04,Alta,Floating NY 1,CHURN,4.75,0.0,19,681.46
2026-04,Alta,Floating NY 1,ON_DEMAND_SUBSCRIPTION,2.0,15.5,4,143.0
2026-04,Alta,Floating NY 1,RECURRING_SUBSCRIPTION,6.04,96.35,157,4757.09
2026-04,Alta,Floating NY 1,TRIAL,8.0,113.0,8,227.11
2026-04,Alta,Floating NY 1,WARM_LEAD,2.5,34.3,10,350.35
2026-04,Aria on the Bay Condominium Association  INC,Edgeater Polygon,WARM_LEAD,4.0,19.89,8,227.11
2026-04,Azrieli TLV,Unknown,CHURN,7.11,63.51,775,23464.35
2026-04,Azrieli TLV,Unknown,TRIAL,7.82,10.54,86,2683.07
2026-04,Azrieli TLV,Unknown,WARM_LEAD,4.5,100.18,9,310.31
2026-04,Bay Parc Apartments,Edgeater Polygon,CHURN,9.06,43.53,145,3970.72
2026-04,Bay Parc Apartments,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,3.44,38.77,31,1030.77
2026-04,Bay Parc Apartments,Edgeater Polygon,RECURRING_SUBSCRIPTION,6.59,52.14,461,13679.12
2026-04,Bay Parc Apartments,Edgeater Polygon,TRIAL,2.29,33.06,16,518.05
2026-04,Bay Parc Apartments,Edgeater Polygon,WARM_LEAD,3.67,34.55,33,1070.55
2026-04,Biscayne SFR,The Ocean Club Polygon,CHURN,2.0,0.0,10,65.0
2026-04,Biscayne SFR,Unknown,CHURN,2.0,0.0,10,269.75
2026-04,Brooklyn Crossing,Boerum Hill Polygon,CHURN,7.08,24.57,92,2641.21
2026-04,Brooklyn Crossing,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,3.64,20.2,91,2443.87
2026-04,Brooklyn Crossing,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,6.51,66.7,371,10237.89
2026-04,Brooklyn Crossing,Boerum Hill Polygon,TRIAL,8.0,121.0,8,227.11
2026-04,Brooklyn Crossing,Boerum Hill Polygon,WARM_LEAD,5.5,25.91,11,351.26
2026-04,Cite On The Bay,Edgeater Polygon,CHURN,8.0,0.0,80,2271.1
2026-04,Cite On The Bay,Edgeater Polygon,RECURRING_SUBSCRIPTION,8.0,179.0,16,454.22
2026-04,Cite On The Bay,Edgeater Polygon,TRIAL,6.33,4.58,19,525.72
2026-04,Cite On The Bay,Edgeater Polygon,WARM_LEAD,2.0,27.0,4,84.5
2026-04,Dey and Bergen,Harrison Polygon,CHURN,3.0,0.0,3,124.15
2026-04,Dey and Bergen,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2.0,0.0,2,71.5
2026-04,Dey and Bergen,Harrison Polygon,WARM_LEAD,2.0,54.0,2,71.5
2026-04,Flamingo Point Center Tower,Miami Beach Polygon,CHURN,8.1,103.04,81,2267.59
2026-04,Flamingo Point Center Tower,Miami Beach Polygon,FROZEN,1.4,11.43,7,23.4
2026-04,Flamingo Point Center Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,2.7,13.62,100,2612.61
2026-04,Flamingo Point Center Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,4.79,69.32,546,14920.88
2026-04,Flamingo Point Center Tower,Miami Beach Polygon,TRIAL,1.97,43.97,73,1516.32
2026-04,Flamingo Point Center Tower,Miami Beach Polygon,WARM_LEAD,5.22,87.64,47,1396.98
2026-04,Flamingo Point North Tower,Miami Beach Polygon,CHURN,8.0,0.0,8,227.11
2026-04,Flamingo Point North Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,5.14,62.56,36,1078.48
2026-04,Flamingo Point North Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,6.67,89.54,487,13586.82
2026-04,Flamingo Point North Tower,Miami Beach Polygon,TRIAL,2.33,40.71,7,255.45
2026-04,Flamingo Point North Tower,Miami Beach Polygon,WARM_LEAD,5.0,121.2,25,727.22
2026-04,Flamingo South Beach,Miami Beach Polygon,CHURN,3.68,27.23,114,3277.43
2026-04,Flamingo South Beach,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,8.0,0.0,16,454.22
2026-04,Flamingo South Beach,Miami Beach Polygon,RECURRING_SUBSCRIPTION,4.71,59.83,245,6741.54
2026-04,Flamingo South Beach,Miami Beach Polygon,TRIAL,3.17,95.05,19,633.62
2026-04,Flamingo South Beach,Miami Beach Polygon,WARM_LEAD,5.67,90.47,34,983.58
2026-04,Flow Brickell,Flow Brickell Polygon,ON_DEMAND_SUBSCRIPTION,2.0,54.0,2,71.5
2026-04,Flow Brickell,Flow Brickell Polygon,RECURRING_SUBSCRIPTION,4.85,98.68,97,2670.98
2026-04,Flow Brickell,Flow Brickell Polygon,TRIAL,2.82,61.0,31,807.56
2026-04,Flow Brickell,Flow Brickell Polygon,WARM_LEAD,3.0,74.26,27,764.01
2026-04,Gindi 1,Unknown,CHURN,5.74,47.64,608,18522.53
2026-04,Gindi 1,Unknown,TRIAL,5.4,0.0,27,871.65
2026-04,Gindi 2,Unknown,CHURN,6.42,59.15,469,12979.2
2026-04,Gindi 2,Unknown,TRIAL,7.67,19.8,46,1324.83
2026-04,Gindi 3,Unknown,CHURN,6.7,59.97,683,19552.13
2026-04,Gindi 3,Unknown,TRIAL,7.4,59.35,74,2354.17
2026-04,Gindi 3,Unknown,WARM_LEAD,5.0,108.9,10,359.45
2026-04,Gindi 4,Unknown,CHURN,5.49,38.36,406,11813.1
2026-04,Grove Central Residences,Floating Miami,CHURN,5.73,45.88,86,2322.06
2026-04,Grove Central Residences,Floating Miami,ON_DEMAND_SUBSCRIPTION,8.0,0.0,16,454.22
2026-04,Grove Central Residences,Floating Miami,RECURRING_SUBSCRIPTION,8.0,70.25,128,3703.96
2026-04,Grove Central Residences,Floating Miami,TRIAL,8.0,0.0,24,681.33
2026-04,HaHehad,Unknown,CHURN,5.96,33.63,149,4630.6
2026-04,HaHehad,Unknown,TRIAL,4.6,16.97,23,650.0
2026-04,John Street 116,Financial District Polygon,CHURN,8.0,111.33,24,681.33
2026-04,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,4.33,69.03,39,1090.44
2026-04,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,6.15,95.35,80,2172.04
2026-04,John Street 116,Financial District Polygon,TRIAL,8.0,0.0,16,454.22
2026-04,Lake Tower,The Ocean Club Polygon,TRIAL,8.0,0.0,16,454.22
2026-04,Livana East Hanover,Chatham / West Orange Polygon,CHURN,7.0,0.0,14,529.1
2026-04,Livana East Hanover,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,4.82,140.38,53,1532.96
2026-04,Livana East Hanover,Chatham / West Orange Polygon,TRIAL,3.6,20.11,18,496.73
2026-04,Livana East Hanover,Chatham / West Orange Polygon,WARM_LEAD,3.17,75.53,19,535.47
2026-04,Midtown 5,Floating Miami,CHURN,6.83,24.4,41,1153.1
2026-04,Midtown 5,Floating Miami,ON_DEMAND_SUBSCRIPTION,3.4,0.0,17,606.71
2026-04,Midtown 5,Floating Miami,RECURRING_SUBSCRIPTION,4.0,78.73,148,4284.41
2026-04,Midtown 5,Floating Miami,TRIAL,3.57,62.12,25,764.92
2026-04,Midtown 5,Floating Miami,WARM_LEAD,5.67,56.94,17,467.22
2026-04,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,7.14,107.57,100,2981.81
2026-04,Oliver on the Hudson,Floating Jersey,CHURN,4.67,0.0,14,475.41
2026-04,Oliver on the Hudson,Floating Jersey,ON_DEMAND_SUBSCRIPTION,7.2,47.47,72,2043.99
2026-04,Oliver on the Hudson,Floating Jersey,RECURRING_SUBSCRIPTION,7.25,103.28,145,4198.22
2026-04,Oliver on the Hudson,Floating Jersey,TRIAL,7.0,101.29,35,933.14
2026-04,Oliver on the Hudson,Floating Jersey,WARM_LEAD,5.83,57.26,35,992.94
2026-04,One Harrison,Harrison Polygon,CHURN,2.83,18.18,17,526.11
2026-04,One Harrison,Harrison Polygon,RECURRING_SUBSCRIPTION,6.47,68.76,97,2516.28
2026-04,One Harrison,Harrison Polygon,TRIAL,5.2,13.38,26,789.23
2026-04,One Harrison,Harrison Polygon,WARM_LEAD,6.67,62.8,20,560.82
2026-04,One Ten,Hoboken Polygon,CHURN,3.75,0.93,30,853.97
2026-04,One Ten,Hoboken Polygon,FREEMIUM,3.0,60.0,3,130.0
2026-04,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,4.0,74.0,4,182.65
2026-04,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,4.18,40.63,188,5007.08
2026-04,One Ten,Hoboken Polygon,WARM_LEAD,5.67,98.59,17,537.42
2026-04,Opera Tower,Edgeater Polygon,RECURRING_SUBSCRIPTION,8.0,101.0,16,454.22
2026-04,Plank Road,Boerum Hill Polygon,CHURN,8.0,75.33,48,1362.66
2026-04,Plank Road,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,8.0,138.33,48,1362.66
2026-04,Plank Road,Boerum Hill Polygon,TRIAL,6.4,37.38,32,958.88
2026-04,Quantum on the Bay Condominium,Edgeater Polygon,WARM_LEAD,2.0,10.0,2,13.0
2026-04,River Place,Hell's Kitchen Polygon,CHURN,6.06,33.52,109,3447.99
2026-04,River Place,Hell's Kitchen Polygon,FREEMIUM,2.75,64.82,11,408.85
2026-04,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,2.95,58.63,65,1852.63
2026-04,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,3.42,53.02,632,16263.65
2026-04,River Place,Hell's Kitchen Polygon,TRIAL,3.0,67.33,18,672.36
2026-04,River Place,Hell's Kitchen Polygon,WARM_LEAD,1.54,20.93,43,525.72
2026-04,Rothschild 80,Unknown,CHURN,1.0,6.67,26,338.0
2026-04,Silver Towers,Hell's Kitchen Polygon,CHURN,6.06,14.35,97,2860.39
2026-04,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,5.7,104.34,57,1647.36
2026-04,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,3.14,38.05,110,3123.77
2026-04,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,4.85,90.55,1003,27238.77
2026-04,Silver Towers,Hell's Kitchen Polygon,TRIAL,6.17,25.74,74,2214.03
2026-04,Silver Towers,Hell's Kitchen Polygon,WARM_LEAD,2.83,67.32,34,900.12
2026-04,Southgate Towers,Miami Beach Polygon,CHURN,5.22,53.96,167,4391.66
2026-04,Southgate Towers,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,5.6,42.21,28,771.68
2026-04,Southgate Towers,Miami Beach Polygon,RECURRING_SUBSCRIPTION,5.7,50.49,114,3365.18
2026-04,Southgate Towers,Miami Beach Polygon,TRIAL,8.0,0.0,32,908.44
2026-04,Southgate Towers,Miami Beach Polygon,WARM_LEAD,6.57,44.26,92,2633.15
2026-04,Stonehill,Chatham / West Orange Polygon,CHURN,3.5,20.57,14,441.61
2026-04,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,3.0,68.26,18,571.61
2026-04,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,6.87,95.3,103,3047.46
2026-04,Stonehill,Chatham / West Orange Polygon,WARM_LEAD,8.0,0.0,8,227.11
2026-04,The Addison,Brooklyn Heights Polygon,CHURN,6.75,52.15,27,805.48
2026-04,The Addison,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,2.0,20.67,6,214.5
2026-04,The Addison,Brooklyn Heights Polygon,WARM_LEAD,4.5,16.89,18,532.87
2026-04,The Bergen,Boerum Hill Polygon,CHURN,8.0,0.0,16,454.22
2026-04,The Bergen,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,8.0,118.0,16,454.22
2026-04,The Boulevard,Floating Miami,CHURN,5.9,47.05,59,1959.88
2026-04,The Boulevard,Floating Miami,ON_DEMAND_SUBSCRIPTION,2.0,15.0,14,477.1
2026-04,The Boulevard,Floating Miami,RECURRING_SUBSCRIPTION,6.29,108.15,88,2548.91
2026-04,The Boulevard,Floating Miami,TRIAL,6.0,102.33,12,421.46
2026-04,The Boulevard,Floating Miami,WARM_LEAD,8.5,125.76,17,471.77
2026-04,The Buchanan,Floating NY 1,CHURN,5.5,0.0,11,304.46
2026-04,The Buchanan,Floating NY 1,ON_DEMAND_SUBSCRIPTION,5.0,93.0,5,194.35
2026-04,The Buchanan,Floating NY 1,RECURRING_SUBSCRIPTION,5.51,79.79,193,5277.61
2026-04,The Buchanan,Floating NY 1,WARM_LEAD,2.0,34.0,2,71.5
2026-04,The Devan,Hoboken Polygon,CHURN,3.0,52.44,18,584.61
2026-04,The Devan,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,6.0,0.0,18,508.17
2026-04,The Devan,Hoboken Polygon,RECURRING_SUBSCRIPTION,6.36,100.49,286,8279.83
2026-04,The Devan,Hoboken Polygon,TRIAL,5.0,108.84,25,721.37
2026-04,The Devan,Hoboken Polygon,WARM_LEAD,5.0,20.8,40,1030.64
2026-04,The Dime,Williamsburg Polygon,CHURN,7.0,35.14,28,778.57
2026-04,The Dime,Williamsburg Polygon,FREEMIUM,2.0,34.0,2,71.5
2026-04,The Dime,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,6.33,42.74,19,496.47
2026-04,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,7.27,103.65,80,2313.35
2026-04,The Dime,Williamsburg Polygon,TRIAL,5.0,0.0,5,147.55
2026-04,The Dime,Williamsburg Polygon,WARM_LEAD,10.0,174.0,10,262.21
2026-04,The Eddy,Harrison Polygon,CHURN,2.0,0.0,2,71.5
2026-04,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,4.75,123.48,57,1603.16
2026-04,The Eddy,Harrison Polygon,TRIAL,8.0,2.86,56,1589.77
2026-04,The Eddy,Harrison Polygon,WARM_LEAD,2.67,46.67,24,871.65
2026-04,The Enclave,Hoboken Polygon,CHURN,8.0,0.0,16,454.22
