visit_month,project,neighbourhood,apt_status,finished_completed,finished,completed,pending,cancelled,net_revenue,avg_duration_mins
2026-04,420 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,6,4,2,0,2,564.0,92.0
2026-04,420 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,29,16,13,0,8,2030.0,90.0
2026-04,420 Kent Avenue,Williamsburg Polygon,TRIAL,2,2,0,0,2,146.0,98.0
2026-04,420 Kent Avenue,Williamsburg Polygon,WARM_LEAD,3,1,2,0,0,355.0,105.0
2026-04,535 W 43rd Street,Hell's Kitchen Polygon,CHURN,0,0,0,0,1,,
2026-04,535 W 43rd Street,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,7,3,4,0,3,989.0,64.0
2026-04,535 W 43rd Street,Hell's Kitchen Polygon,TRIAL,1,0,1,0,1,40.0,35.0
2026-04,655 Union,Boerum Hill Polygon,CHURN,0,0,0,0,5,,
2026-04,655 Union,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,0,1,,
2026-04,655 Union,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,27,26,1,0,1,3312.0,90.0
2026-04,655 Union,Boerum Hill Polygon,WARM_LEAD,1,1,0,0,0,121.0,165.0
2026-04,655 Union,Williamsburg Polygon,CHURN,3,2,1,0,0,262.0,139.0
2026-04,66 Rockwell Place,Brooklyn Heights Polygon,CHURN,1,1,0,0,2,73.0,
2026-04,66 Rockwell Place,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,1,0,1,0,0,113.0,39.0
2026-04,66 Rockwell Place,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,19,14,5,0,3,1350.0,85.0
2026-04,66 Rockwell Place,Brooklyn Heights Polygon,TRIAL,0,0,0,0,3,,
2026-04,66 Rockwell Place,Brooklyn Heights Polygon,WARM_LEAD,1,0,1,0,0,121.0,191.0
2026-04,Agnes,Floating Jersey,CHURN,0,0,0,0,1,,
2026-04,Agnes,Floating Jersey,ON_DEMAND_SUBSCRIPTION,4,1,3,0,1,224.0,94.0
2026-04,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,5,4,1,0,12,496.0,121.0
2026-04,Agnes,Floating Jersey,TRIAL,1,1,0,0,0,53.0,15.0
2026-04,Agnes,Floating Jersey,WARM_LEAD,1,0,1,0,3,121.0,110.0
2026-04,Alta,Floating NY 1,CHURN,0,0,0,0,4,,
2026-04,Alta,Floating NY 1,ON_DEMAND_SUBSCRIPTION,1,0,1,0,1,31.0,
2026-04,Alta,Floating NY 1,RECURRING_SUBSCRIPTION,23,16,7,0,3,2139.0,72.0
2026-04,Alta,Floating NY 1,TRIAL,1,0,1,0,0,113.0,
2026-04,Alta,Floating NY 1,WARM_LEAD,2,0,2,0,2,109.0,51.0
2026-04,Aria on the Bay Condominium Association  INC,Edgeater Polygon,WARM_LEAD,0,0,0,0,2,,
2026-04,Azrieli TLV,Unknown,CHURN,20,20,0,0,17,1668.49,90.0
2026-04,Azrieli TLV,Unknown,FROZEN,0,0,0,0,3,,
2026-04,Azrieli TLV,Unknown,ON_DEMAND_SUBSCRIPTION,3,3,0,0,2,174.79,69.0
2026-04,Azrieli TLV,Unknown,RECURRING_SUBSCRIPTION,43,39,4,0,21,4335.07,102.0
2026-04,Azrieli TLV,Unknown,TRIAL,3,3,0,0,8,196.99,104.0
2026-04,Azrieli TLV,Unknown,WARM_LEAD,1,0,1,0,1,99.45,
2026-04,Bay Parc Apartments,Edgeater Polygon,CHURN,1,1,0,0,8,159.0,
2026-04,Bay Parc Apartments,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,4,3,1,0,5,196.0,40.0
2026-04,Bay Parc Apartments,Edgeater Polygon,RECURRING_SUBSCRIPTION,27,14,13,0,49,2702.0,69.0
2026-04,Bay Parc Apartments,Edgeater Polygon,TRIAL,6,5,1,0,1,233.0,65.0
2026-04,Bay Parc Apartments,Edgeater Polygon,WARM_LEAD,8,3,5,0,2,331.0,69.0
2026-04,Biscayne SFR,The Ocean Club Polygon,CHURN,0,0,0,0,5,,
2026-04,Biscayne SFR,Unknown,CHURN,0,0,0,0,5,,
2026-04,Brooklyn Crossing,Boerum Hill Polygon,CHURN,1,1,0,0,12,113.0,30.0
2026-04,Brooklyn Crossing,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,14,2,12,0,11,504.0,52.0
2026-04,Brooklyn Crossing,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,34,15,19,0,23,3118.0,78.0
2026-04,Brooklyn Crossing,Boerum Hill Polygon,TRIAL,1,0,1,0,0,121.0,151.0
2026-04,Brooklyn Crossing,Boerum Hill Polygon,WARM_LEAD,1,0,1,0,1,95.0,77.0
2026-04,Cite On The Bay,Edgeater Polygon,CHURN,0,0,0,0,10,,
2026-04,Cite On The Bay,Edgeater Polygon,RECURRING_SUBSCRIPTION,1,0,1,0,1,179.0,
2026-04,Cite On The Bay,Edgeater Polygon,TRIAL,1,1,0,0,2,29.0,82.0
2026-04,Cite On The Bay,Edgeater Polygon,WARM_LEAD,1,1,0,0,1,54.0,103.0
2026-04,Dey and Bergen,Harrison Polygon,CHURN,0,0,0,0,1,,
2026-04,Dey and Bergen,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,0,1,,
2026-04,Dey and Bergen,Harrison Polygon,WARM_LEAD,1,0,1,0,0,54.0,54.0
2026-04,Flamingo Point Center Tower,Miami Beach Polygon,CHURN,4,4,0,0,4,757.0,17.0
2026-04,Flamingo Point Center Tower,Miami Beach Polygon,FROZEN,5,3,2,0,0,40.0,30.0
2026-04,Flamingo Point Center Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,6,4,2,0,31,266.0,57.0
2026-04,Flamingo Point Center Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,59,31,28,0,57,4996.0,63.0
2026-04,Flamingo Point Center Tower,Miami Beach Polygon,TRIAL,6,2,4,0,31,521.0,53.0
2026-04,Flamingo Point Center Tower,Miami Beach Polygon,WARM_LEAD,8,2,6,0,1,788.0,68.0
2026-04,Flamingo Point North Tower,Miami Beach Polygon,CHURN,0,0,0,0,1,,
2026-04,Flamingo Point North Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,3,2,1,0,4,337.0,56.0
2026-04,Flamingo Point North Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,44,31,13,0,29,5503.0,85.0
2026-04,Flamingo Point North Tower,Miami Beach Polygon,TRIAL,1,0,1,0,2,95.0,95.0
2026-04,Flamingo Point North Tower,Miami Beach Polygon,WARM_LEAD,4,0,4,0,1,377.0,67.0
2026-04,Flamingo South Beach,Miami Beach Polygon,CHURN,19,6,13,0,12,621.0,31.0
2026-04,Flamingo South Beach,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,0,2,,
2026-04,Flamingo South Beach,Miami Beach Polygon,RECURRING_SUBSCRIPTION,21,5,16,0,31,1629.0,56.0
2026-04,Flamingo South Beach,Miami Beach Polygon,TRIAL,1,0,1,0,2,0.0,52.0
2026-04,Flamingo South Beach,Miami Beach Polygon,WARM_LEAD,7,5,2,0,2,620.0,94.0
2026-04,Flow Brickell,Flow Brickell Polygon,ON_DEMAND_SUBSCRIPTION,1,0,1,0,0,54.0,91.0
2026-04,Flow Brickell,Flow Brickell Polygon,RECURRING_SUBSCRIPTION,12,3,9,0,9,1082.0,72.0
2026-04,Flow Brickell,Flow Brickell Polygon,TRIAL,8,4,4,0,2,405.0,57.0
2026-04,Flow Brickell,Flow Brickell Polygon,WARM_LEAD,8,1,7,0,1,388.0,53.0
2026-04,Gindi 1,Unknown,CHURN,16,14,2,0,38,1313.97,61.0
2026-04,Gindi 1,Unknown,FROZEN,0,0,0,0,4,,
2026-04,Gindi 1,Unknown,ON_DEMAND_SUBSCRIPTION,5,4,1,0,8,373.7,120.0
2026-04,Gindi 1,Unknown,RECURRING_SUBSCRIPTION,22,22,0,0,13,2477.26,142.0
2026-04,Gindi 1,Unknown,TRIAL,0,0,0,0,5,,
2026-04,Gindi 2,Unknown,CHURN,13,12,1,0,34,1436.99,129.0
2026-04,Gindi 2,Unknown,ON_DEMAND_SUBSCRIPTION,3,3,0,0,3,66.58,63.0
2026-04,Gindi 2,Unknown,RECURRING_SUBSCRIPTION,15,12,3,0,5,1705.21,103.0
2026-04,Gindi 2,Unknown,TRIAL,3,3,0,0,3,184.11,176.0
2026-04,Gindi 3,Unknown,CHURN,10,10,0,0,29,1128.49,107.0
2026-04,Gindi 3,Unknown,FROZEN,0,0,0,0,11,,
2026-04,Gindi 3,Unknown,ON_DEMAND_SUBSCRIPTION,11,11,0,0,1,418.36,62.0
2026-04,Gindi 3,Unknown,RECURRING_SUBSCRIPTION,26,26,0,0,14,3461.37,125.0
2026-04,Gindi 3,Unknown,TRIAL,3,3,0,0,7,324.66,132.0
2026-04,Gindi 3,Unknown,WARM_LEAD,2,2,0,0,0,183.29,24.0
2026-04,Gindi 4,Unknown,CHURN,12,9,3,0,38,1011.23,74.0
2026-04,Gindi 4,Unknown,FROZEN,0,0,0,0,7,,
2026-04,Gindi 4,Unknown,RECURRING_SUBSCRIPTION,11,10,1,0,6,1073.97,98.0
2026-04,Grove Central Residences,Floating Miami,CHURN,5,5,0,0,10,678.0,83.0
2026-04,Grove Central Residences,Floating Miami,ON_DEMAND_SUBSCRIPTION,0,0,0,0,2,,
2026-04,Grove Central Residences,Floating Miami,RECURRING_SUBSCRIPTION,7,5,2,0,9,1124.0,80.0
2026-04,Grove Central Residences,Floating Miami,TRIAL,0,0,0,0,3,,
2026-04,HaHehad,Unknown,CHURN,1,1,0,0,9,74.25,109.0
2026-04,HaHehad,Unknown,ON_DEMAND_SUBSCRIPTION,1,1,0,0,0,78.08,125.0
2026-04,HaHehad,Unknown,RECURRING_SUBSCRIPTION,9,8,1,0,5,696.16,104.0
2026-04,HaHehad,Unknown,TRIAL,1,1,0,0,4,35.62,30.0
2026-04,John Street 116,Financial District Polygon,CHURN,2,2,0,0,1,334.0,84.0
2026-04,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,7,7,0,0,2,571.0,89.0
2026-04,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,11,10,1,0,2,1000.0,112.0
2026-04,John Street 116,Financial District Polygon,TRIAL,0,0,0,0,2,,
2026-04,Lake Tower,The Ocean Club Polygon,TRIAL,0,0,0,0,2,,
2026-04,Livana East Hanover,Chatham / West Orange Polygon,CHURN,0,0,0,0,2,,
2026-04,Livana East Hanover,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,8,5,3,0,3,858.0,74.0
2026-04,Livana East Hanover,Chatham / West Orange Polygon,TRIAL,4,0,4,0,1,154.0,53.0
2026-04,Livana East Hanover,Chatham / West Orange Polygon,WARM_LEAD,4,1,3,0,2,303.0,98.0
2026-04,Midtown 5,Floating Miami,CHURN,1,1,0,0,5,113.0,55.0
2026-04,Midtown 5,Floating Miami,ON_DEMAND_SUBSCRIPTION,0,0,0,0,5,,
2026-04,Midtown 5,Floating Miami,RECURRING_SUBSCRIPTION,18,12,6,0,19,1468.0,63.0
2026-04,Midtown 5,Floating Miami,TRIAL,3,1,2,0,4,281.0,77.0
2026-04,Midtown 5,Floating Miami,WARM_LEAD,1,1,0,0,2,121.0,77.0
2026-04,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,11,8,3,0,3,1482.0,108.0
2026-04,Oliver on the Hudson,Floating Jersey,CHURN,0,0,0,0,3,,
2026-04,Oliver on the Hudson,Floating Jersey,ON_DEMAND_SUBSCRIPTION,3,0,3,0,7,242.0,101.0
2026-04,Oliver on the Hudson,Floating Jersey,RECURRING_SUBSCRIPTION,14,9,5,0,6,1842.0,92.0
2026-04,Oliver on the Hudson,Floating Jersey,TRIAL,2,2,0,0,3,193.0,71.0
2026-04,Oliver on the Hudson,Floating Jersey,WARM_LEAD,3,2,1,0,3,276.0,62.0
2026-04,One Harrison,Harrison Polygon,CHURN,4,3,1,0,2,175.0,51.0
2026-04,One Harrison,Harrison Polygon,RECURRING_SUBSCRIPTION,10,4,6,0,6,858.0,101.0
2026-04,One Harrison,Harrison Polygon,TRIAL,1,1,0,0,3,64.0,69.0
2026-04,One Harrison,Harrison Polygon,WARM_LEAD,2,0,2,0,1,196.0,100.0
2026-04,One Ten,Hoboken Polygon,CHURN,1,0,1,0,7,14.0,24.0
2026-04,One Ten,Hoboken Polygon,FREEMIUM,1,0,1,0,0,60.0,64.0
2026-04,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,1,1,0,0,0,74.0,78.0
2026-04,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,30,26,4,0,15,1075.0,50.0
2026-04,One Ten,Hoboken Polygon,WARM_LEAD,3,2,1,0,0,242.0,83.0
2026-04,Opera Tower,Edgeater Polygon,RECURRING_SUBSCRIPTION,1,1,0,0,1,202.0,
2026-04,Plank Road,Boerum Hill Polygon,CHURN,4,4,0,0,2,452.0,34.0
2026-04,Plank Road,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,6,4,2,0,0,830.0,83.0
2026-04,Plank Road,Boerum Hill Polygon,TRIAL,2,1,1,0,3,186.0,104.0
2026-04,Quantum on the Bay Condominium,Edgeater Polygon,WARM_LEAD,0,0,0,0,1,,
2026-04,River Place,Hell's Kitchen Polygon,CHURN,4,4,0,0,8,363.0,84.0
2026-04,River Place,Hell's Kitchen Polygon,FREEMIUM,3,2,1,0,1,187.0,93.0
2026-04,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,19,16,3,0,2,768.0,45.0
2026-04,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,87,65,22,0,105,5008.0,68.0
2026-04,River Place,Hell's Kitchen Polygon,TRIAL,4,2,2,0,2,334.0,91.0
2026-04,River Place,Hell's Kitchen Polygon,WARM_LEAD,2,0,2,0,26,138.0,108.0
2026-04,Rothschild 80,Unknown,CHURN,0,0,0,0,21,,
2026-04,Rothschild 80,Unknown,FROZEN,1,1,0,0,4,173.42,
2026-04,Silver Towers,Hell's Kitchen Polygon,CHURN,2,2,0,0,14,204.0,110.0
2026-04,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,8,4,4,0,2,837.0,120.0
2026-04,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,23,14,9,0,12,988.0,48.0
2026-04,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,147,116,31,0,60,11656.0,78.0
2026-04,Silver Towers,Hell's Kitchen Polygon,TRIAL,2,1,1,0,10,85.0,56.0
2026-04,Silver Towers,Hell's Kitchen Polygon,WARM_LEAD,12,11,1,0,0,573.0,40.0
2026-04,Southgate Towers,Miami Beach Polygon,CHURN,16,7,9,0,16,1181.0,38.0
2026-04,Southgate Towers,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,3,2,1,0,2,177.0,50.0
2026-04,Southgate Towers,Miami Beach Polygon,RECURRING_SUBSCRIPTION,10,7,3,0,10,904.0,59.0
2026-04,Southgate Towers,Miami Beach Polygon,TRIAL,0,0,0,0,4,,
2026-04,Southgate Towers,Miami Beach Polygon,WARM_LEAD,7,5,2,0,7,599.0,69.0
2026-04,Stonehill,Chatham / West Orange Polygon,CHURN,1,1,0,0,3,48.0,7.0
2026-04,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,4,4,0,0,2,286.0,58.0
2026-04,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,13,6,7,0,2,1331.0,64.0
2026-04,Stonehill,Chatham / West Orange Polygon,WARM_LEAD,0,0,0,0,1,,
2026-04,The Addison,Brooklyn Heights Polygon,CHURN,1,1,0,0,3,176.0,213.0
2026-04,The Addison,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,2,2,0,0,1,62.0,44.0
2026-04,The Addison,Brooklyn Heights Polygon,WARM_LEAD,2,2,0,0,2,90.0,58.0
2026-04,The Bergen,Boerum Hill Polygon,CHURN,0,0,0,0,2,,
2026-04,The Bergen,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,1,1,0,0,1,118.0,152.0
2026-04,The Boulevard,Floating Miami,CHURN,2,0,2,0,8,347.0,94.0
2026-04,The Boulevard,Floating Miami,ON_DEMAND_SUBSCRIPTION,2,1,1,0,5,62.0,44.0
2026-04,The Boulevard,Floating Miami,RECURRING_SUBSCRIPTION,12,9,3,0,2,1280.0,71.0
2026-04,The Boulevard,Floating Miami,TRIAL,2,1,1,0,0,189.0,71.0
2026-04,The Boulevard,Floating Miami,WARM_LEAD,2,1,1,0,0,251.0,94.0
2026-04,The Buchanan,Floating NY 1,CHURN,0,0,0,0,2,,
2026-04,The Buchanan,Floating NY 1,ON_DEMAND_SUBSCRIPTION,1,1,0,0,0,93.0,91.0
2026-04,The Buchanan,Floating NY 1,RECURRING_SUBSCRIPTION,23,15,8,0,12,1961.0,93.0
2026-04,The Buchanan,Floating NY 1,WARM_LEAD,1,1,0,0,0,34.0,78.0
2026-04,The Devan,Hoboken Polygon,CHURN,0,0,0,0,5,,
2026-04,The Devan,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,1,1,0,0,3,68.0,89.0
2026-04,The Devan,Hoboken Polygon,RECURRING_SUBSCRIPTION,31,23,8,0,14,3499.0,85.0
2026-04,The Devan,Hoboken Polygon,TRIAL,3,1,2,0,2,377.0,147.0
2026-04,The Devan,Hoboken Polygon,WARM_LEAD,1,0,1,0,7,104.0,125.0
2026-04,The Dime,Williamsburg Polygon,CHURN,1,1,0,0,3,123.0,
2026-04,The Dime,Williamsburg Polygon,FREEMIUM,1,0,1,0,0,34.0,107.0
2026-04,The Dime,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,2,1,1,0,1,137.0,82.0
2026-04,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,8,5,3,0,3,1081.0,123.0
2026-04,The Dime,Williamsburg Polygon,TRIAL,0,0,0,0,1,,
2026-04,The Dime,Williamsburg Polygon,WARM_LEAD,1,0,1,0,0,174.0,180.0
2026-04,The Eddy,Harrison Polygon,CHURN,0,0,0,0,1,,
2026-04,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,9,4,5,0,3,971.0,84.0
2026-04,The Eddy,Harrison Polygon,TRIAL,0,0,0,0,7,,
2026-04,The Eddy,Harrison Polygon,WARM_LEAD,7,5,2,0,2,327.0,54.0
2026-04,The Enclave,Hoboken Polygon,CHURN,0,0,0,0,2,,
2026-04,The Enclave,Hoboken Polygon,FREEMIUM,2,2,0,0,0,72.0,25.0
2026-04,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,11,9,2,0,4,920.0,89.0
2026-04,The Enclave,Hoboken Polygon,WARM_LEAD,3,0,3,0,0,288.0,78.0
2026-04,The Ivy,Chatham / West Orange Polygon,CHURN,8,4,4,0,3,1053.0,83.0
2026-04,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,0,1,,
2026-04,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,17,14,3,0,3,2371.0,72.0
2026-04,The Kestrel,Floating NY 2,CHURN,0,0,0,0,4,,
2026-04,The Kestrel,Floating NY 2,ON_DEMAND_SUBSCRIPTION,1,1,0,0,0,92.0,123.0
2026-04,The Kestrel,Floating NY 2,RECURRING_SUBSCRIPTION,1,0,1,0,1,113.0,158.0
2026-04,The Landing,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,2,1,1,0,0,346.0,186.0
2026-04,The Landing,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,1,1,0,0,0,176.0,197.0
2026-04,The Landing,Brooklyn Heights Polygon,WARM_LEAD,1,0,1,0,0,48.0,65.0
2026-04,The Landon,Hell's Kitchen Polygon,CHURN,0,0,0,0,3,,
2026-04,The Landon,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,6,5,1,0,1,577.0,70.0
2026-04,The Landon,Hell's Kitchen Polygon,WARM_LEAD,0,0,0,0,6,,
2026-04,The Vitagraph,Floating NY 2,CHURN,2,0,2,0,2,352.0,
2026-04,The Vitagraph,Floating NY 2,TRIAL,1,0,1,0,1,104.0,36.0
2026-04,Union Channel ,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,6,5,1,0,1,651.0,106.0
2026-04,Union Channel ,Boerum Hill Polygon,TRIAL,0,0,0,0,1,,
2026-04,Union Channel ,Boerum Hill Polygon,WARM_LEAD,1,0,1,0,0,121.0,119.0
2026-04,Watermarc at Biscayne Bay,Edgeater Polygon,CHURN,2,0,2,0,1,236.0,17.0
2026-04,Watermarc at Biscayne Bay,Edgeater Polygon,RECURRING_SUBSCRIPTION,7,3,4,0,11,703.0,55.0
2026-04,Watermarc at Biscayne Bay,Edgeater Polygon,WARM_LEAD,4,3,1,0,7,376.0,115.0
2026-04,Waters Edge,Harrison Polygon,CHURN,0,0,0,0,1,,
2026-04,Waters Edge,Harrison Polygon,WARM_LEAD,4,2,2,0,0,523.0,139.0
2026-04,Woodside Central,Floating NY 1,CHURN,0,0,0,0,1,,
2026-04,Woodside Central,Floating NY 1,FREEMIUM,2,0,2,0,0,68.0,62.0
2026-04,Woodside Central,Floating NY 1,FROZEN,1,0,1,0,2,118.0,123.0
2026-04,Woodside Central,Floating NY 1,ON_DEMAND_SUBSCRIPTION,0,0,0,0,6,,
2026-04,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,7,4,3,0,0,440.0,83.0
2026-04,Woodside Central,Floating NY 1,TRIAL,1,1,0,0,2,121.0,120.0
2026-04,Woodside Central,Floating NY 1,WARM_LEAD,0,0,0,0,1,,
2026-05,100 House,Hoboken Polygon,CHURN,0,0,0,0,4,,
2026-05,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,1,1,0,0,1,116.0,
2026-05,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,8,7,1,3,6,1033.0,45.0
2026-05,100 House,Hoboken Polygon,WARM_LEAD,0,0,0,0,1,,
2026-05,1800 North Bayshore Drive,Edgeater Polygon,RECURRING_SUBSCRIPTION,1,1,0,0,2,176.0,30.0
2026-05,1800 North Bayshore Drive,Edgeater Polygon,TRIAL,3,2,1,0,1,194.0,46.0
2026-05,1 Boerum PL,Floating NY 2,CHURN,0,0,0,0,3,,
2026-05,1 Boerum PL,Floating NY 2,FREEMIUM,0,0,0,0,1,,
2026-05,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,8,8,0,5,0,921.0,107.0
2026-05,1 Boerum PL,Floating NY 2,WARM_LEAD,1,0,1,0,0,119.0,205.0
2026-05,1 River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,3,2,1,7,23,385.0,159.0
2026-05,1 River Place,Hell's Kitchen Polygon,TRIAL,1,1,0,0,0,104.0,156.0
2026-05,2000 Biscayne,Edgeater Polygon,CHURN,0,0,0,0,1,,
2026-05,2000 Biscayne,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,4,3,1,0,3,171.0,47.0
2026-05,2000 Biscayne,Edgeater Polygon,RECURRING_SUBSCRIPTION,10,5,5,9,43,1191.0,95.0
2026-05,2000 Biscayne,Edgeater Polygon,TRIAL,3,2,1,1,3,111.0,64.0
2026-05,2000 Biscayne,Edgeater Polygon,WARM_LEAD,1,1,0,0,2,96.0,75.0
2026-05,2001 Biscayne Boulevard,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,0,3,,
2026-05,2001 Biscayne Boulevard,Edgeater Polygon,TRIAL,0,0,0,0,1,,
2026-05,20 Broad Street,Financial District Polygon,CHURN,1,1,0,0,5,24.0,15.0
2026-05,20 Broad Street,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,5,5,0,3,11,270.0,75.0
2026-05,20 Broad Street,Financial District Polygon,RECURRING_SUBSCRIPTION,24,19,5,12,18,1844.0,109.0
2026-05,20 Broad Street,Financial District Polygon,TRIAL,6,3,3,0,4,190.0,42.0
2026-05,20 Broad Street,Financial District Polygon,WARM_LEAD,3,2,1,1,4,347.0,156.0
2026-05,20 Broad Street,Hell's Kitchen Polygon,FREEMIUM,1,0,1,0,0,34.0,43.0
2026-05,250 E Houston,Floating NY 2,CHURN,0,0,0,0,1,,
2026-05,250 E Houston,Floating NY 2,RECURRING_SUBSCRIPTION,3,3,0,3,7,438.0,130.0
2026-05,250 E Houston,Floating NY 2,TRIAL,1,0,1,0,1,121.0,159.0
2026-05,300 Somerset,Harrison Polygon,CHURN,1,1,0,0,1,28.0,50.0
2026-05,300 Somerset,Harrison Polygon,FREEMIUM,1,0,1,0,0,176.0,55.0
2026-05,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,5,5,0,0,1,171.0,45.0
2026-05,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,7,4,3,3,3,574.0,75.0
2026-05,300 Somerset,Harrison Polygon,TRIAL,0,0,0,0,1,,
2026-05,300 Somerset,Harrison Polygon,WARM_LEAD,1,0,1,0,0,34.0,29.0
2026-05,330 Angelo Cifelli,Harrison Polygon,CHURN,0,0,0,0,4,,
2026-05,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,1,1,0,0,0,115.0,140.0
2026-05,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,15,12,3,8,5,869.0,70.0
2026-05,330 Angelo Cifelli,Harrison Polygon,WARM_LEAD,2,0,2,0,1,68.0,64.0
2026-05,330W-56th,Hell's Kitchen Polygon,CHURN,0,0,0,0,2,,
2026-05,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5,3,2,3,7,266.0,49.0
2026-05,345 Baldwin Avenue,Floating Jersey,CHURN,0,0,0,0,2,,
2026-05,345 Baldwin Avenue,Floating Jersey,ON_DEMAND_SUBSCRIPTION,1,0,1,0,0,118.0,138.0
2026-05,345 Baldwin Avenue,Floating Jersey,RECURRING_SUBSCRIPTION,3,3,0,2,4,152.0,58.0
2026-05,345 Baldwin Avenue,Floating Jersey,TRIAL,2,0,2,0,0,126.0,52.0
2026-05,345 Baldwin Avenue,Floating Jersey,WARM_LEAD,2,0,2,0,2,52.0,29.0
2026-05,416 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,1,1,0,0,2,31.0,57.0
2026-05,416 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,6,4,2,2,6,714.0,135.0
2026-05,416 Kent Avenue,Williamsburg Polygon,WARM_LEAD,2,2,0,0,0,209.0,144.0
2026-05,420 Kent Avenue,Williamsburg Polygon,CHURN,0,0,0,0,3,,
2026-05,420 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,4,3,1,2,0,302.0,87.0
2026-05,420 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,17,14,3,10,6,1222.0,98.0
2026-05,420 Kent Avenue,Williamsburg Polygon,TRIAL,1,1,0,0,3,34.0,35.0
2026-05,420 Kent Avenue,Williamsburg Polygon,WARM_LEAD,2,1,1,0,1,50.0,19.0
2026-05,535 W 43rd Street,Hell's Kitchen Polygon,CHURN,0,0,0,0,1,,
2026-05,535 W 43rd Street,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,1,0,1,0,0,153.0,197.0
2026-05,535 W 43rd Street,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,2,2,0,3,4,207.0,75.0
2026-05,535 W 43rd Street,Hell's Kitchen Polygon,WARM_LEAD,1,1,0,0,1,70.0,90.0
